#sourceid, RA, Dec, l, b, amplP2P, t0PSPL, u0PSPL, tEPSPL, G0PSPL, fsPSPL, chidofPSPL, t0Par, u0Par, tEPar, piENPar, piEEPar, G0Par, fsPar,  chidofPar,t0PSPL_0, u0PSPL_0, tEPSPL_0, chi2PSPL_0, chidofPSPL_0,t0PSPL_1, u0PSPL_1, tEPSPL_1, chi2PSPL_1, chidofPSPL_1,t0PSPL_2, u0PSPL_2, tEPSPL_2, chi2PSPL_2, chidofPSPL_2,t0PSPL_3, u0PSPL_3, tEPSPL_3, chi2PSPL_3, chidofPSPL_3,t0Par_0, u0Par_0, tEPar_0, piENpar_0, piEEPar_0, chi2Par_0, chidofPar_0,t0Par_1, u0Par_1, tEPar_1, piENpar_1, piEEPar_1, chi2Par_1, chidofPar_1,t0Par_2, u0Par_2, tEPar_2, piENpar_2, piEEPar_2, chi2Par_2, chidofPar_2,t0Par_3, u0Par_3, tEPar_3, piENpar_3, piEEPar_3, chi2Par_3, chidofPar_3
4060933948282842368, 264.475799, -27.209890, 0.568031, 2.356834,0.634331,2456919.359159, 0.784040, 56.809185, 18.488586, 1.159631, 1.251532,2456925.125763, 0.772118, 74.344810, 0.567053, 0.006866, 18.489760, 1.163269, 1.231591,2456919.36, 0.784, 56.81, 1215.24, 1.25,2456917.17, -0.843, 58.56, 1289.05, 1.33,2456904.52, -0.496, 11.96, 6569.95, 6.77,2459403.40, -0.609, 1.21, 10258.36, 10.56,2456925.13, 0.772, 74.34, 0.567, 0.007, 1193.41, 1.23,2456928.04, -0.773, 80.77, -0.572, -0.066, 1201.71, 1.24,0.00, 0.000, 0.00, 0.000, 0.000, 0.00, 0.00,0.00, 0.000, 0.00, 0.000, 0.000, 0.00, 0.00
4505592457837046144, 280.288950, 12.931479, 43.362384, 8.102562,0.520192,2456980.236451, -0.621804, 58.151938, 18.496294, 0.984202, 0.043188,2457242.228354, 0.032053, 501.111622, -0.131992, -0.676909, 18.509269, 0.578484, 0.786897,2456980.24, -0.622, 58.15, 3.84, 0.04,2456952.03, 0.942, 118.00, 32.73, 0.37,2456939.95, 0.956, 112.14, 33.11, 0.37,0.00, 0.000, 0.00, 0.00, 0.00,2457242.23, 0.032, 501.11, -0.132, -0.677, 68.46, 0.79,0.00, 0.000, 0.00, 0.000, 0.000, 0.00, 0.00,0.00, 0.000, 0.00, 0.000, 0.000, 0.00, 0.00,0.00, 0.000, 0.00, 0.000, 0.000, 0.00, 0.00
4042842648359086976, 270.878395, -32.991993, 358.426518, -5.355407,1.279750,2457670.401966, -0.260779, 37.275590, 18.466459, 0.676272, 22.168143,2457659.834046, -0.187544, 79.857815, -0.997214, -0.998514, 18.503985, 0.662809, 21.809874,2457670.40, 0.261, 37.27, 143228.37, 22.17,2457670.40, -0.261, 37.28, 143228.37, 22.17,2457699.19, -0.017, 73.88, 148327.39, 22.96,2457699.19, 0.017, 73.81, 148327.47, 22.96,2457659.83, -0.188, 79.86, -0.997, -0.999, 140869.98, 21.81,2457817.08, -0.132, 648.13, 0.999, -0.999, 143447.37, 22.21,2457848.49, 0.072, 721.86, -0.999, -0.999, 143492.81, 22.22,2457446.61, -0.004, 990.64, -1.000, 1.000, 143728.01, 22.25
4077868965615513728, 278.458761, -23.275612, 10.195111, -6.745059,0.823366,2457693.209009, 0.032547, 436.817249, 18.548642, 0.037880, 7.972932,2457693.620217, 0.032551, 594.735777, 0.137004, 0.023545, 18.551562, 0.036794, 7.923003,2457693.19, -0.033, 436.43, 12182.64, 7.97,2457693.21, 0.033, 436.82, 12182.64, 7.97,0.00, 0.000, 0.00, 0.00, 0.00,0.00, 0.000, 0.00, 0.00, 0.00,2457693.62, 0.033, 594.74, 0.137, 0.024, 12090.50, 7.92,2457693.67, -0.033, 597.06, -0.134, 0.040, 12091.16, 7.92,0.00, 0.000, 0.00, 0.000, 0.000, 0.00, 0.00,0.00, 0.000, 0.00, 0.000, 0.000, 0.00, 0.00
4053910130560072704, 265.771226, -33.366149, 355.940107, -1.855139,0.219932,2457381.314406, 0.961169, 128.935281, 18.522198, 0.652755, 47.684667,2457415.383075, 0.747133, 99.225463, -0.230501, 0.322229, 18.520131, 0.680165, 47.472121,2457381.31, 0.961, 128.94, 99422.53, 47.68,2457383.94, -1.013, 134.00, 99436.42, 47.69,2459481.39, 1.491, 995.37, 105505.37, 50.60,2459564.28, -1.486, 997.84, 105506.47, 50.60,2457415.38, 0.747, 99.23, -0.231, 0.322, 98884.43, 47.47,2457390.08, -1.102, 104.44, 0.303, 0.172, 98972.06, 47.51,0.00, 0.000, 0.00, 0.000, 0.000, 0.00, 0.00,0.00, 0.000, 0.00, 0.000, 0.000, 0.00, 0.00
5877397384329104896, 221.574114, -61.896629, 316.020469, -1.979310,1.062041,2457275.743950, 0.372422, 153.863743, 18.530619, 0.979437, 1.100264,2457226.052055, -0.347035, 330.664833, -0.179291, -0.061904, 18.559534, 0.992812, 1.056068,2457275.76, -0.372, 153.74, 330.08, 1.10,2457275.74, 0.372, 153.86, 330.08, 1.10,2459499.18, 0.025, 40.44, 7286.52, 24.29,0.00, 0.000, 0.00, 0.00, 0.00,2457226.05, -0.347, 330.66, -0.179, -0.062, 314.71, 1.06,0.00, 0.000, 0.00, 0.000, 0.000, 0.00, 0.00,0.00, 0.000, 0.00, 0.000, 0.000, 0.00, 0.00,0.00, 0.000, 0.00, 0.000, 0.000, 0.00, 0.00
4053778184815517952, 264.538168, -33.201355, 355.533557, -0.893636,0.259334,2457422.773470, -1.130444, 67.402623, 18.553366, 0.963727, 0.881674,2457408.803743, -1.000063, 66.844704, 0.115763, 0.368380, 18.553862, 1.003136, 0.844956,2457422.77, -1.130, 67.40, 514.02, 0.88,2457424.65, 1.155, 66.72, 515.59, 0.88,2459942.33, 1.461, 948.51, 2658.54, 4.56,2459943.47, -1.452, 970.52, 2659.16, 4.56,2457408.80, -1.000, 66.84, 0.116, 0.368, 490.92, 0.84,2457423.94, 1.142, 72.68, -0.607, 0.346, 516.93, 0.89,0.00, 0.000, 0.00, 0.000, 0.000, 0.00, 0.00,0.00, 0.000, 0.00, 0.000, 0.000, 0.00, 0.00
5941348657100589824, 248.701354, -47.072995, 337.236214, 0.369774,0.234954,2457350.808999, 0.852876, 77.604987, 18.553757, 0.764534, 1.139822,2457264.567479, -1.193268, 258.720789, 0.963417, 0.966423, 18.548493, 0.820062, 1.019614,2457350.81, 0.853, 77.60, 224.54, 1.14,2457355.61, -1.018, 84.91, 230.56, 1.17,2454789.60, 0.215, 14.31, 637.11, 3.23,0.00, 0.000, 0.00, 0.00, 0.00,2457264.57, -1.193, 258.72, 0.963, 0.966, 198.82, 1.02,2457471.99, 1.347, 115.09, -0.676, -0.822, 199.65, 1.02,2456674.40, -0.127, 588.94, 0.913, -0.883, 203.70, 1.04,2457238.90, -0.409, 149.69, -0.779, -0.258, 207.21, 1.06
4064181184057707136, 270.278741, -25.703563, 4.532160, -1.323418,0.699662,2457698.308261, -0.661961, 95.551646, 18.574220, 1.107219, 22.031095,2457707.604012, -0.625998, 93.276172, 0.263696, -0.008805, 18.575979, 1.064173, 22.066337,2457698.31, -0.662, 95.55, 14408.34, 22.03,2457704.96, 0.637, 100.17, 14423.86, 22.05,0.00, 0.000, 0.00, 0.00, 0.00,0.00, 0.000, 0.00, 0.00, 0.00,2457707.60, -0.626, 93.28, 0.264, -0.009, 14387.25, 22.07,2457690.63, -0.663, 81.48, -0.416, 0.661, 14397.29, 22.08,2457705.57, 0.648, 106.95, -0.041, -0.063, 14400.91, 22.09,2457685.02, 0.670, 69.95, 0.417, 0.803, 14426.74, 22.13
5865028909305170176, 202.923952, -63.624763, 307.385395, -1.101658,0.536088,2457222.982253, 0.811711, 172.661509, 18.584190, 0.977507, 0.643841,2457179.008157, -0.760796, 578.888152, -0.162865, 0.062688, 18.619589, 1.009962, 0.541035,2457222.98, 0.812, 172.66, 227.28, 0.64,2457209.11, -0.867, 197.51, 265.10, 0.75,2457206.39, -0.868, 194.63, 266.99, 0.76,2459564.24, 0.132, 56.02, 2406.98, 6.82,2457179.01, -0.761, 578.89, -0.163, 0.063, 189.90, 0.54,0.00, 0.000, 0.00, 0.000, 0.000, 0.00, 0.00,0.00, 0.000, 0.00, 0.000, 0.000, 0.00, 0.00,0.00, 0.000, 0.00, 0.000, 0.000, 0.00, 0.00
4053432770693996416, 265.634445, -34.103734, 355.252318, -2.145819,1.999414,2457879.019268, 0.063850, 85.820350, 18.377122, 0.424354, 614.389158,2457879.714929, -0.060590, 102.435259, 0.999994, 0.095805, 18.362034, 0.398980, 550.367318,2457879.02, 0.064, 85.82, 2676893.56, 614.39,2457879.02, -0.064, 85.82, 2676893.57, 614.39,2454564.88, 0.338, 29.45, 23908535.90, 5487.38,0.00, 0.000, 0.00, 0.00, 0.00,2457879.71, -0.061, 102.44, 1.000, 0.096, 2396849.67, 550.37,2457876.74, 0.085, 86.60, 0.737, 0.279, 3191666.88, 732.87,2457886.04, 0.030, 379.10, -0.996, -0.956, 3903318.98, 896.28,2457886.01, 0.030, 379.23, -0.996, -0.958, 3903370.23, 896.30
4068873139592389376, 267.479301, -23.010559, 5.573107, 2.236195,0.895606,2457105.779552, -0.607983, 102.351314, 18.614389, 1.092392, 0.814291,2457212.298883, 0.013049, 227.035504, -0.610530, 0.426248, 18.629852, 0.941645, 0.900109,2457105.78, -0.608, 102.35, 35.83, 0.81,2457105.56, 0.611, 107.56, 35.88, 0.82,0.00, 0.000, 0.00, 0.00, 0.00,0.00, 0.000, 0.00, 0.00, 0.00,2457206.46, -0.164, 213.36, 0.547, 0.353, 33.88, 0.81,2457212.30, 0.013, 227.04, -0.611, 0.426, 37.80, 0.90,0.00, 0.000, 0.00, 0.000, 0.000, 0.00, 0.00,0.00, 0.000, 0.00, 0.000, 0.000, 0.00, 0.00
4116567308158603392, 265.020269, -22.876238, 4.508701, 4.240352,1.863447,2457441.254760, -0.114600, 83.605154, 18.608267, 0.974483, 1.801340,2457441.193236, 0.112647, 83.089456, -0.098314, 0.046871, 18.607565, 0.973809, 1.800676,2457441.26, 0.115, 83.58, 1170.87, 1.80,2457441.25, -0.115, 83.61, 1170.87, 1.80,2457433.02, 0.274, 152.69, 42444.32, 65.30,2457429.02, 0.287, 145.37, 43060.72, 66.25,2457441.19, 0.113, 83.09, -0.098, 0.047, 1166.84, 1.80,2457442.47, -0.114, 78.41, 0.276, 0.137, 1369.83, 2.11,2457439.78, -0.121, 93.17, -0.306, -0.139, 1635.58, 2.52,2457434.45, -0.079, 106.82, 0.665, -0.032, 1815.90, 2.80
4096124500776996352, 275.370873, -18.668796, 12.969376, -2.067149,0.663969,2457371.390845, -0.345729, 96.387589, 18.648120, 0.927641, 0.854052,2457371.293584, 0.451365, 112.892459, 0.241807, -0.121174, 18.650763, 0.936501, 0.836243,2457371.39, -0.346, 96.39, 114.44, 0.85,2457370.73, 0.363, 96.37, 114.47, 0.85,0.00, 0.000, 0.00, 0.00, 0.00,0.00, 0.000, 0.00, 0.00, 0.00,2457371.29, 0.451, 112.89, 0.242, -0.121, 110.38, 0.84,2457326.18, -0.675, 145.99, -0.742, -0.325, 153.79, 1.17,2457361.63, -0.688, 889.88, -0.862, 0.710, 192.42, 1.46,0.00, 0.000, 0.00, 0.000, 0.000, 0.00, 0.00
4042284508764889600, 269.013696, -34.617962, 356.240430, -4.805271,0.149792,2457161.773628, 1.456370, 70.668025, 18.657510, 0.845511, 1.222886,2457711.771657, -1.119955, 453.426890, -0.333691, 0.645990, 18.664211, 0.968087, 0.900632,2457161.77, 1.456, 70.67, 1044.34, 1.22,2459160.51, 0.167, 1.87, 1854.51, 2.17,2454517.47, -0.149, 58.70, 1854.67, 2.17,0.00, 0.000, 0.00, 0.00, 0.00,2457711.77, -1.120, 453.43, -0.334, 0.646, 767.34, 0.90,2456403.78, -1.442, 850.79, 0.628, 0.364, 805.18, 0.95,2456904.89, 1.457, 243.80, -0.595, 0.371, 812.19, 0.95,0.00, 0.000, 0.00, 0.000, 0.000, 0.00, 0.00
5884001227334516992, 237.834292, -56.559479, 325.868637, -1.922574,0.710165,2457632.530793, -0.449722, 72.806699, 18.669414, 0.992932, 0.095438,2457686.694313, -0.100322, 146.913338, -0.264203, -0.604372, 18.666754, 0.801767, 0.316070,2457632.48, 0.457, 73.01, 12.45, 0.10,2457632.53, -0.450, 72.81, 12.50, 0.10,0.00, 0.000, 0.00, 0.00, 0.00,0.00, 0.000, 0.00, 0.00, 0.00,2457686.69, -0.100, 146.91, -0.264, -0.604, 40.77, 0.32,0.00, 0.000, 0.00, 0.000, 0.000, 0.00, 0.00,0.00, 0.000, 0.00, 0.000, 0.000, 0.00, 0.00,0.00, 0.000, 0.00, 0.000, 0.000, 0.00, 0.00
5940488259212239488, 248.805263, -49.527518, 335.473909, -1.340254,0.503406,2457823.856266, 0.721157, 63.218379, 18.673347, 1.037081, 0.509755,2458052.658752, -0.119938, 384.109267, 0.781007, 0.237238, 18.676919, 0.729126, 1.067686,2457823.85, -0.721, 62.87, 122.81, 0.51,2457823.86, 0.721, 63.22, 122.85, 0.51,2457903.00, 1.115, 320.28, 745.02, 3.09,2457923.42, 0.948, 756.09, 1054.93, 4.38,2457483.32, -0.685, 807.54, -0.868, -0.896, 133.39, 0.56,2457308.17, 0.483, 821.36, -0.833, 0.897, 134.09, 0.56,2458052.66, -0.120, 384.11, 0.781, 0.237, 255.18, 1.07,0.00, 0.000, 0.00, 0.000, 0.000, 0.00, 0.00
5965732938772861056, 258.642287, -42.244905, 345.430873, -2.080581,1.898472,2457121.517295, -0.064676, 63.044263, 18.677408, 0.983004, 0.136153,2457111.215472, -0.120995, 148.753228, 0.803612, 0.698510, 18.680013, 0.979493, 0.191425,2457121.52, 0.075, 63.30, 9.61, 0.12,2457121.49, -0.048, 59.94, 10.48, 0.13,2457121.52, -0.065, 63.04, 11.16, 0.14,0.00, 0.000, 0.00, 0.00, 0.00,2457124.03, 0.169, 112.75, 0.802, 0.802, 11.27, 0.14,2457111.22, -0.121, 148.75, 0.804, 0.699, 15.31, 0.19,2457072.22, -0.008, 345.87, 0.966, -0.958, 34.63, 0.43,2457112.20, 0.107, 135.70, -0.971, -0.980, 37.21, 0.47
4041307975063716608, 265.700566, -35.180549, 354.363693, -2.757607,0.929098,2457643.332566, -0.251062, 44.018573, 18.674847, 0.410694, 100.026887,2457642.069898, 0.265657, 46.627836, -0.978940, -0.963622, 18.675726, 0.444321, 95.315068,2457643.33, 0.251, 44.02, 145639.14, 100.03,2457643.33, -0.251, 44.02, 145639.15, 100.03,2457643.08, 0.250, 42.55, 145765.57, 100.11,2457643.14, 0.274, 26.92, 168410.42, 115.67,2457642.07, 0.266, 46.63, -0.979, -0.964, 138588.11, 95.32,2457642.12, -0.262, 45.97, 0.999, -0.998, 138800.03, 95.46,2457642.11, -0.262, 55.96, -0.993, -0.999, 139118.08, 95.68,2457642.03, 0.260, 54.89, 0.998, -0.999, 139197.77, 95.73
4061840461210116096, 265.260736, -26.221081, 1.779241, 2.288244,0.273432,2457597.799176, -0.388736, 35.881763, 18.683399, 1.392572, 70.235687,2457589.073137, -0.041511, 43.152410, -0.991285, -0.105199, 18.683525, 1.194057, 69.949364,2457597.80, -0.389, 35.88, 149812.72, 70.24,2457597.85, -0.389, 35.21, 149844.29, 70.25,2457598.02, -0.396, 35.91, 150230.04, 70.43,2457598.02, -0.396, 35.94, 150230.16, 70.43,2457589.07, -0.042, 43.15, -0.991, -0.105, 149062.09, 69.95,2457595.95, -0.508, 41.80, 0.504, -0.339, 149082.24, 69.96,2457596.26, -0.546, 42.73, 0.650, -0.369, 149089.57, 69.96,2457596.26, 0.057, 34.85, 0.970, 0.433, 149930.64, 70.36
4058004814930630912, 262.359091, -30.981782, 356.393750, 1.862060,0.598847,2457210.378386, -0.549965, 109.663696, 18.697700, 1.116754, 1.130176,2457205.472718, 0.536074, 114.934216, 0.025566, -0.048861, 18.702886, 1.124071, 1.109177,2457210.35, 0.550, 109.60, 732.35, 1.13,2457210.38, -0.550, 109.66, 732.35, 1.13,2459456.90, 0.151, 23.31, 90380.38, 139.48,2454419.22, 0.039, 37.93, 90380.52, 139.48,2457205.47, 0.536, 114.93, 0.026, -0.049, 716.53, 1.11,2457206.12, -0.541, 115.10, -0.018, -0.054, 718.64, 1.11,2457263.71, -0.733, 321.65, 0.637, 0.998, 3374.46, 5.22,0.00, 0.000, 0.00, 0.000, 0.000, 0.00, 0.00
4100268594454909184, 280.317324, -16.041678, 17.481252, -5.052425,0.917254,2457454.913114, 0.547115, 88.654769, 18.745963, 1.113800, 0.371955,2457633.356102, 0.358542, 559.681324, -0.880077, 0.769950, 18.751754, 0.980046, 0.155368,2457454.91, 0.547, 88.65, 23.81, 0.37,2457471.16, -0.478, 265.36, 193.62, 3.03,2457471.98, 1.211, 29.01, 315.10, 4.92,2459433.22, 1.134, 1.66, 486.40, 7.60,2457463.97, 0.474, 94.79, -0.828, -0.331, 4.78, 0.08,2457633.36, 0.359, 559.68, -0.880, 0.770, 9.63, 0.16,2457399.99, 0.472, 915.36, -0.967, -0.955, 11.66, 0.19,2457571.00, -0.433, 848.70, 0.913, 0.934, 13.08, 0.21
5970981388806648960, 251.522247, -38.516280, 345.025523, 4.484996,1.587455,2457821.607179, -0.195165, 49.892210, 18.724997, 1.056632, 0.541140,2457820.030303, -0.155238, 50.622131, -0.000562, 0.295867, 18.721253, 1.030122, 0.520822,2457821.61, -0.195, 49.89, 101.19, 0.54,2457821.73, 0.224, 52.63, 105.38, 0.56,2457821.10, 0.207, 51.60, 105.76, 0.57,0.00, 0.000, 0.00, 0.00, 0.00,2457820.03, -0.155, 50.62, -0.001, 0.296, 96.35, 0.52,2457708.47, 0.264, 564.68, -0.974, -0.985, 223.75, 1.21,2458055.93, 0.276, 928.82, -0.973, 0.943, 322.53, 1.74,0.00, 0.000, 0.00, 0.000, 0.000, 0.00, 0.00
4050871488475400576, 272.672973, -28.252054, 3.342206, -4.427273,0.278302,2459309.354374, -0.040067, 64.507811, 18.639747, -12206.047096, 3.068502,2457122.171139, 1.210899, 19.762126, -0.475807, 0.809301, 18.716169, 1.112851, 1.314388,2459309.35, -0.040, 64.51, 6293.50, 3.07,2454501.15, -0.141, 52.01, 6293.54, 3.07,0.00, 0.000, 0.00, 0.00, 0.00,0.00, 0.000, 0.00, 0.00, 0.00,2457122.17, 1.211, 19.76, -0.476, 0.809, 2693.18, 1.31,2457122.09, -1.212, 19.91, 0.518, 0.831, 2693.48, 1.31,2458689.03, -0.361, 941.56, -0.993, 0.995, 4308.34, 2.10,0.00, 0.000, 0.00, 0.000, 0.000, 0.00, 0.00
6028410053760056576, 255.368391, -31.331681, 352.632615, 6.534981,0.274357,2456897.881042, 0.705262, 30.712889, 18.737250, 0.995687, 0.696413,2456713.530543, 0.031235, 37.219678, -0.115528, 0.670659, 18.737195, 0.911912, 0.697001,2456897.88, 0.705, 30.71, 162.26, 0.70,2456939.04, -0.780, 85.95, 482.44, 2.07,2456936.90, -0.902, 93.59, 511.88, 2.20,2456809.28, 1.381, 272.70, 883.70, 3.79,2456713.53, 0.031, 37.22, -0.116, 0.671, 161.01, 0.70,2457770.97, 1.105, 97.19, 0.439, -0.990, 315.27, 1.36,2457796.07, 0.878, 100.11, 0.409, -0.997, 318.71, 1.38,2456506.29, -0.631, 88.06, -0.112, 0.609, 573.44, 2.48
4067161612158838400, 266.219532, -25.550689, 2.803343, 1.906010,0.812790,2457777.163035, 0.514650, 52.553251, 18.763573, 0.998200, 0.559273,2457784.273807, -0.543924, 58.821309, 0.329261, -0.297672, 18.761428, 0.989386, 0.555336,2457777.16, 0.515, 52.55, 59.28, 0.56,2457777.53, -0.516, 52.58, 59.32, 0.56,0.00, 0.000, 0.00, 0.00, 0.00,0.00, 0.000, 0.00, 0.00, 0.00,2457784.27, -0.544, 58.82, 0.329, -0.298, 57.75, 0.56,2457781.14, 0.534, 59.39, -0.586, -0.045, 58.27, 0.56,0.00, 0.000, 0.00, 0.000, 0.000, 0.00, 0.00,0.00, 0.000, 0.00, 0.000, 0.000, 0.00, 0.00
5861647125082723200, 193.437305, -65.262841, 303.173928, -2.392179,1.642809,2457218.950114, 0.217214, 115.307761, 18.726098, 1.002998, 21.085288,2457215.894554, -0.227434, 149.399553, -0.148705, -0.198838, 18.714501, 0.995277, 21.094145,2457218.96, -0.217, 115.38, 6789.46, 21.09,2457218.95, 0.217, 115.31, 6789.46, 21.09,2457199.65, -0.571, 265.91, 11730.73, 36.43,2457203.94, -0.682, 200.67, 11783.22, 36.59,2457215.89, -0.227, 149.40, -0.149, -0.199, 6750.13, 21.09,2457183.90, 0.215, 405.97, 0.670, 0.123, 6774.61, 21.17,0.00, 0.000, 0.00, 0.000, 0.000, 0.00, 0.00,0.00, 0.000, 0.00, 0.000, 0.000, 0.00, 0.00
4068464640811687808, 266.973680, -24.238980, 4.280457, 2.001796,0.710486,2457460.055764, 0.576035, 37.844352, 18.771406, 0.718335, 87.609337,2457470.293029, 0.430195, 53.855074, -0.994758, -0.990574, 18.772898, 0.586586, 84.082169,2457460.06, 0.576, 37.84, 182490.25, 87.61,2457459.50, 0.571, 46.54, 182789.31, 87.75,2457456.02, -0.596, 51.87, 186562.27, 89.56,2457458.02, -0.944, 55.08, 211891.81, 101.72,2457470.29, 0.430, 53.86, -0.995, -0.991, 174974.99, 84.08,2457470.30, -0.431, 53.84, 0.995, -0.989, 174976.28, 84.08,2457463.76, -0.472, 41.49, -0.995, -0.833, 175002.98, 84.10,2457463.79, 0.471, 41.54, 0.995, -0.786, 175004.32, 84.10
5980759826773028608, 258.792415, -30.335461, 355.190337, 4.758106,0.460408,2457822.332280, 1.085854, 87.860164, 18.786991, 1.201506, 0.998494,2457877.036569, -0.872926, 111.895657, 0.258319, 0.231221, 18.797013, 1.371002, 0.959920,2457822.33, 1.086, 87.86, 850.72, 1.00,2457832.29, -1.251, 173.48, 2360.67, 2.77,2457834.86, -1.291, 172.84, 2364.97, 2.78,2454368.40, 0.035, 42.81, 9533.76, 11.19,2457877.04, -0.873, 111.90, 0.258, 0.231, 815.93, 0.96,2457915.37, 0.741, 129.75, -0.347, 0.011, 859.06, 1.01,0.00, 0.000, 0.00, 0.000, 0.000, 0.00, 0.00,0.00, 0.000, 0.00, 0.000, 0.000, 0.00, 0.00
6029527672875998720, 254.312316, -29.886354, 353.227733, 8.137057,0.631010,2457679.385577, 0.637114, 54.692785, 18.782003, 0.893466, 2.482577,2457645.312191, -0.157462, 88.505699, -0.375107, -0.283985, 18.784691, 0.559689, 6.102613,2457678.25, -0.667, 50.24, 98.56, 2.35,2457651.77, -0.240, 52.05, 99.50, 2.37,2457679.39, 0.637, 54.69, 104.27, 2.48,0.00, 0.000, 0.00, 0.00, 0.00,2457645.31, -0.157, 88.51, -0.375, -0.284, 244.10, 6.10,0.00, 0.000, 0.00, 0.000, 0.000, 0.00, 0.00,0.00, 0.000, 0.00, 0.000, 0.000, 0.00, 0.00,0.00, 0.000, 0.00, 0.000, 0.000, 0.00, 0.00
4067933920317815808, 265.849248, -25.311652, 2.832315, 2.316042,0.603797,2457089.271242, -0.735433, 67.544183, 18.788565, 1.039952, 0.801420,2457084.325691, -0.738111, 54.145798, -0.468963, 0.183314, 18.787305, 1.036022, 0.763641,2457089.27, -0.735, 67.54, 242.83, 0.80,2457099.10, 1.124, 89.64, 1617.39, 5.34,2457102.32, 1.139, 71.36, 1654.69, 5.46,2458885.86, 1.472, 978.46, 5078.09, 16.76,2457084.33, -0.738, 54.15, -0.469, 0.183, 229.86, 0.76,2457085.34, 0.737, 56.81, 0.324, 0.151, 230.96, 0.77,2457091.82, -0.708, 64.74, 0.532, 0.871, 242.16, 0.80,2457133.71, -1.311, 741.41, -0.133, -0.987, 3272.05, 10.87
4060352787652332544, 263.165893, -28.797618, 358.605545, 2.474225,1.267061,2457505.678553, -0.000299, 0.318975, 18.509282, -64.161042, 512.700116,2454791.635068, -1.498492, 725.304033, 0.427235, -0.999555, 18.505682, -0.008966, 636.569097,2457505.68, 0.000, 0.60, 394947.06, 512.25,2457505.68, 0.000, 0.42, 394955.76, 512.26,2457505.68, 0.000, 0.47, 394994.64, 512.31,2457505.68, -0.000, 0.32, 395291.79, 512.70,2454791.64, -1.498, 725.30, 0.427, -1.000, 489521.64, 636.57,2454600.23, -1.500, 776.12, 0.428, -1.000, 489749.02, 636.86,2454599.31, -1.500, 776.36, 0.428, -1.000, 489749.40, 636.87,2454597.81, -1.500, 776.76, 0.428, -1.000, 489749.49, 636.87
4043141200181979392, 268.587543, -33.590088, 356.956044, -3.985549,1.397894,2457862.410022, 0.226612, 82.128790, 18.797878, 0.629254, 33.687864,2457861.237673, -0.224520, 88.401166, 0.293911, 0.033408, 18.790521, 0.624693, 33.686979,2457862.41, 0.227, 82.13, 753328.01, 33.69,2457862.61, -0.244, 84.38, 755280.03, 33.78,2457862.64, -0.244, 84.32, 755290.81, 33.78,2457862.67, -0.244, 84.30, 755298.73, 33.78,2457861.24, -0.225, 88.40, 0.294, 0.033, 753240.84, 33.69,2457861.83, 0.226, 83.84, -0.150, -0.027, 753524.14, 33.70,2457861.88, 0.226, 84.05, -0.144, -0.030, 753526.27, 33.70,2457861.56, 0.225, 84.29, -0.177, -0.013, 753537.91, 33.70
4049378115441315584, 273.858074, -30.706412, 1.657683, -6.495193,0.465340,2457571.367186, -0.502022, 88.449712, 18.814760, 0.876179, 1.397465,2457564.156183, -0.535279, 83.071877, -0.124014, 0.190940, 18.807910, 0.892278, 1.377457,2457571.37, -0.502, 88.45, 771.40, 1.40,2457571.39, 0.502, 88.47, 771.40, 1.40,2454544.40, -0.063, 37.42, 25424.79, 46.06,0.00, 0.000, 0.00, 0.00, 0.00,2457564.16, -0.535, 83.07, -0.124, 0.191, 757.60, 1.38,2457578.34, 0.475, 94.73, -0.045, -0.175, 827.80, 1.51,0.00, 0.000, 0.00, 0.000, 0.000, 0.00, 0.00,0.00, 0.000, 0.00, 0.000, 0.000, 0.00, 0.00
4311179908525129088, 282.684379, 9.136781, 40.999638, 4.306502,1.261176,2457900.705853, 0.300685, 144.549236, 18.855553, 0.985558, 0.067455,2458034.350400, 0.015374, 562.562059, 0.128074, 0.236446, 18.863363, 0.742924, 0.882107,2457899.39, -0.304, 142.67, 6.07, 0.07,2457900.71, 0.301, 144.55, 6.14, 0.07,0.00, 0.000, 0.00, 0.00, 0.00,0.00, 0.000, 0.00, 0.00, 0.00,2458034.35, 0.015, 562.56, 0.128, 0.236, 78.51, 0.88,0.00, 0.000, 0.00, 0.000, 0.000, 0.00, 0.00,0.00, 0.000, 0.00, 0.000, 0.000, 0.00, 0.00,0.00, 0.000, 0.00, 0.000, 0.000, 0.00, 0.00
4062565073796700288, 269.617384, -28.860933, 1.498221, -2.381443,0.680682,2457824.036316, 0.536610, 82.023593, 18.911898, 0.988315, 0.706641,2457842.459208, -0.142032, 96.982726, 0.400644, 0.572410, 18.909424, 0.622096, 5.541449,2457824.04, 0.537, 82.02, 9.19, 0.71,2457823.07, -0.578, 89.01, 10.00, 0.77,0.00, 0.000, 0.00, 0.00, 0.00,0.00, 0.000, 0.00, 0.00, 0.00,2457823.51, 0.376, 74.49, -0.203, 0.499, 34.03, 3.09,2457842.46, -0.142, 96.98, 0.401, 0.572, 60.96, 5.54,0.00, 0.000, 0.00, 0.000, 0.000, 0.00, 0.00,0.00, 0.000, 0.00, 0.000, 0.000, 0.00, 0.00
